region_brch,product_type_brch,collateral_agreement_id,collateral_agreement_type,collateral_amount,collateral_currency,facility_nr,as_of_dt,multiply_divide_ind,rate,customer_nr,entity,maturity_date,rec_ref_dt,source_system,start_date,from_currency,to_currency,lcy_to_hkd,deal_dt,collateral_amount_hke,Parameter name,description,recovery_time,haircut,forward_adjustment_factor,collateral_allocation_priority,collateral_secured_rank_for_ead_allocation,remark,post_haircut_coll_amt,post_ccf_base_amt_fac_level,allocated_collateral_amount,remaining_base_amt
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163875:4:1,P003,3284996.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270324,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,3284996.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,1970997.5999999999,4200000.0,1970997.5999999999,2229002.4000000004
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499804:3:0,G007,99999999999.0,HKD,CLS:1000417226,2024-12-31,M,1.0,018:RM:1800000000000000000000952420,18,2025-01-31,2024-12-31,NX,2024-01-23,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,2000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499804:1:0,T001,7610385.0,HKD,CLS:1000417226,2024-12-31,M,1.0,018:RM:1800000000000000000000952420,18,2025-01-31,2024-12-31,NX,2024-01-23,HKD,HKD,1.0,,7610385.0,45,FIXED DEPOSIT IN HKD,0.0,0.0,,1,1,,7610385.0,2000000.0,7610385.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499804:2:0,G007,99999999999.0,HKD,CLS:1000417226,2024-12-31,M,1.0,018:RM:1800000000000000000000952420,18,2025-01-31,2024-12-31,NX,2024-01-23,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,2000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499804:4:0,T001,3205487.0,HKD,CLS:1000417226,2024-12-31,M,1.0,018:RM:1800000000000000000000952420,18,2025-01-31,2024-12-31,NX,2024-01-23,HKD,HKD,1.0,,3205487.0,45,FIXED DEPOSIT IN HKD,0.0,0.0,,1,1,,3205487.0,2000000.0,3205487.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001035592:1:2,P002,32488682.0,HKD,CLS:1000252701,2024-12-31,M,1.0,018:RM:1800000000000000000001084696,18,2025-10-31,2024-12-31,NX,2024-10-17,HKD,HKD,1.0,,32488682.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,19493209.2,2000000.0,19493209.2,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003173441:1:0,O010,2515087.0,HKD,CLS:1000300505,2024-12-31,M,1.0,018:RM:1800000000000000000000975740,18,2025-05-31,2024-12-31,NX,2024-05-22,HKD,HKD,1.0,,2515087.0,27,LIFE INSURANCE POLICY,0.5,0.4,,1,3,,1509052.2,37.43,1509052.2,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003238776:1:1,P001,31157740.0,HKD,CLS:1000435093,2024-12-31,M,1.0,018:RM:1800000000000000000001308339,18,2025-03-31,2024-12-31,NX,2024-03-25,HKD,HKD,1.0,,31157740.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,18694644.0,125526.90829753876,18694644.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003238776:2:1,P003,4986981.0,HKD,CLS:1000435093,2024-12-31,M,1.0,018:RM:1800000000000000000001308339,18,2025-03-31,2024-12-31,NX,2024-03-25,HKD,HKD,1.0,,4986981.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,2992188.6,125526.90829753876,2992188.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003238777:1:0,G007,99999999999.0,HKD,CLS:1000435093,2024-12-31,M,1.0,018:RM:1800000000000000000001308377,18,2025-03-31,2024-12-31,NX,2024-03-25,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,125526.90829753876,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003221958:1:1,P001,2653635.0,HKD,CLS:1000377422,2024-12-31,M,1.0,018:RM:1800000000000000000001300016,18,2049-11-29,2024-12-31,NX,2019-11-29,HKD,HKD,1.0,,2653635.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1592181.0,1518141.47,1592181.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001038291:1:1,P001,3204587.0,HKD,CLS:0001631842,2024-12-31,M,1.0,018:RM:1800000000000000000000799653,18,2045-09-04,2024-12-31,NX,2015-09-04,HKD,HKD,1.0,,3204587.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1922752.2,528455.07,1922752.2,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003232145:2:1,P001,5435971.0,HKD,CLS:1000409403,2024-12-31,M,1.0,018:RM:1800000000000000000001247913,18,2045-02-07,2024-12-31,NX,2020-02-07,HKD,HKD,1.0,,5435971.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3261582.6,1342378.32,3261582.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003245921:10:0,T005,0.0,USD,CLS:1000741933,2024-12-31,M,7.7629504,018:RM:1800000000000000000001139987,18,2025-04-30,2024-12-31,NX,2024-09-26,USD,HKD,1.0,,0.0,49,MACC ACCOUNT   NON-HKD,0.0,0.0,,1,1,,0.0,855154.24,0.0,855154.24
hk,PLEDGE_COLLATERAL,CLS:180000000000000003245921:9:0,T004,2.0,HKD,CLS:1000741933,2024-12-31,M,1.0,018:RM:1800000000000000000001139987,18,2025-04-30,2024-12-31,NX,2024-09-26,HKD,HKD,1.0,,2.0,48,MACC ACCOUNT - HKD,0.0,0.0,,1,1,,2.0,855154.24,2.0,855152.24
hk,PLEDGE_COLLATERAL,CLS:180000000000000003245921:11:0,T005,23.0,CNY,CLS:1000741933,2024-12-31,M,1.0600879,018:RM:1800000000000000000001139987,18,2025-04-30,2024-12-31,NX,2024-09-26,CNY,HKD,1.0,,24.38202214241028,49,MACC ACCOUNT   NON-HKD,0.0,0.0,,1,1,,24.38202214241028,855154.24,24.38202214241028,855129.8579778576
hk,PLEDGE_COLLATERAL,CLS:180000000000000003245921:27:0,O007,2175463.0,HKD,CLS:1000741933,2024-12-31,M,1.0,018:RM:1800000000000000000001139987,18,2025-04-30,2024-12-31,NX,2024-09-26,HKD,HKD,1.0,,2175463.0,24,UNIT TRUST / MUTUAL FUNDS,0.08,0.4,,1,2,,1305277.8,855154.24,1305277.8,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003245921:28:0,O007,1479843.0,HKD,CLS:1000741933,2024-12-31,M,1.0,018:RM:1800000000000000000001139987,18,2025-04-30,2024-12-31,NX,2024-09-26,HKD,HKD,1.0,,1479843.0,24,UNIT TRUST / MUTUAL FUNDS,0.08,0.4,,1,2,,887905.7999999999,855154.24,887905.7999999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003234223:1:1,P001,14610044.0,HKD,CLS:1000420958,2024-12-31,M,1.0,018:RM:1800000000000000000001306829,18,2025-12-31,2024-12-31,NX,2024-12-18,HKD,HKD,1.0,,14610044.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,8766026.4,400000.0,8766026.4,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003234224:1:0,G007,99999999999.0,HKD,CLS:1000420958,2024-12-31,M,1.0,018:RM:1800000000000000000001302699,18,2025-12-31,2024-12-31,NX,2024-12-18,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,400000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003234227:3:1,P001,11357054.0,HKD,CLS:1000416869,2024-12-31,M,1.0,018:RM:1800000000000000000001306124,18,2025-10-31,2024-12-31,NX,2024-10-17,HKD,HKD,1.0,,11357054.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,6814232.399999999,8000000.0,6814232.399999999,1185767.6000000006
hk,PLEDGE_COLLATERAL,CLS:180000000000000003234227:2:1,P001,35864383.0,HKD,CLS:1000416869,2024-12-31,M,1.0,018:RM:1800000000000000000001306124,18,2025-10-31,2024-12-31,NX,2024-10-17,HKD,HKD,1.0,,35864383.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,21518629.8,8000000.0,21518629.8,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003234227:1:0,G007,99999999999.0,HKD,CLS:1000416869,2024-12-31,M,1.0,018:RM:1800000000000000000001306124,18,2025-10-31,2024-12-31,NX,2024-10-17,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,8000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003239668:2:0,G007,99999999999.0,HKD,CLS:1000448225,2024-12-31,M,1.0,018:RM:1800000000000000000001303976,18,2025-03-31,2024-12-31,NX,2024-04-25,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,5547500.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003239668:1:1,P002,58191108.0,HKD,CLS:1000448225,2024-12-31,M,1.0,018:RM:1800000000000000000001303976,18,2025-03-31,2024-12-31,NX,2024-04-25,HKD,HKD,1.0,,58191108.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,34914664.8,5547500.0,34914664.8,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003239694:1:1,P001,6380734.0,HKD,CLS:1000438392,2024-12-31,M,1.0,018:RM:1800000000000000000001309367,18,2050-04-28,2024-12-31,NX,2020-04-28,HKD,HKD,1.0,,6380734.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3828440.4,4334331.41,3828440.4,505891.01000000024
hk,PLEDGE_COLLATERAL,CLS:180000000000000003246185:1:1,P002,8457639.0,HKD,CLS:1000468790,2024-12-31,M,1.0,018:RM:1800000000000000000001313392,18,2025-06-30,2024-12-31,NX,2024-06-24,HKD,HKD,1.0,,8457639.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,5074583.399999999,200000.0,5074583.399999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003246186:1:0,G007,99999999999.0,HKD,CLS:1000468790,2024-12-31,M,1.0,018:RM:1800000000000000000001313284,18,2025-06-30,2024-12-31,NX,2024-06-24,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,200000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003246186:2:0,G007,99999999999.0,HKD,CLS:1000468790,2024-12-31,M,1.0,018:RM:1800000000000000000001313284,18,2025-06-30,2024-12-31,NX,2024-06-24,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,200000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003239829:1:0,O010,13183680.0,HKD,CLS:1000595941,2024-12-31,M,1.0,018:RM:1800000000000000000001236538,18,2025-01-31,2024-12-31,NX,2024-03-28,HKD,HKD,1.0,,13183680.0,27,LIFE INSURANCE POLICY,0.5,0.4,,1,3,,7910208.0,11401000.0,7910208.0,3490792.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003229492:2:1,P001,11426513.0,HKD,CLS:1000400933,2024-12-31,M,1.0,018:RM:1800000000000000000001301313,18,2025-05-31,2024-12-31,NX,2024-06-26,HKD,HKD,1.0,,11426513.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,6855907.8,361863.19,6855907.8,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003229492:3:1,P003,33752632.0,HKD,CLS:1000400933,2024-12-31,M,1.0,018:RM:1800000000000000000001301313,18,2025-05-31,2024-12-31,NX,2024-06-26,HKD,HKD,1.0,,33752632.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,20251579.2,361863.19,20251579.2,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003229492:1:0,G007,99999999999.0,HKD,CLS:1000400933,2024-12-31,M,1.0,018:RM:1800000000000000000001301313,18,2025-05-31,2024-12-31,NX,2024-06-26,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,361863.19,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003229492:4:1,P003,11220469.0,HKD,CLS:1000400933,2024-12-31,M,1.0,018:RM:1800000000000000000001301313,18,2025-05-31,2024-12-31,NX,2024-06-26,HKD,HKD,1.0,,11220469.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,6732281.399999999,361863.19,6732281.399999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003229648:1:1,P001,4198398.0,HKD,CLS:1000400922,2024-12-31,M,1.0,018:RM:1800000000000000000001305406,18,2050-01-20,2024-12-31,NX,2020-01-20,HKD,HKD,1.0,,4198398.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2519038.8,4422336.37,2519038.8,1903297.5700000003
hk,PLEDGE_COLLATERAL,CLS:180000000000000003178386:1:1,P001,80000000.0,HKD,CLS:1000311563,2024-12-31,M,1.0,018:RM:1800000000000000000001289388,18,2025-09-30,2024-12-31,NX,2024-11-29,HKD,HKD,1.0,,80000000.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,48000000.0,4785000.0,48000000.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003178386:3:0,G007,99999999999.0,HKD,CLS:1000311563,2024-12-31,M,1.0,018:RM:1800000000000000000001289388,18,2025-09-30,2024-12-31,NX,2024-11-29,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,4785000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003178386:2:0,G007,99999999999.0,HKD,CLS:1000311563,2024-12-31,M,1.0,018:RM:1800000000000000000001289388,18,2025-09-30,2024-12-31,NX,2024-11-29,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,4785000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003229208:2:2,P001,7986595.0,HKD,CLS:1000471413,2024-12-31,M,1.0,018:RM:1800000000000000000001303568,18,2025-06-30,2024-12-31,NX,2024-06-19,HKD,HKD,1.0,,7986595.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,4791957.0,2000000.0,4791957.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003229208:1:2,P001,6295316.0,HKD,CLS:1000471413,2024-12-31,M,1.0,018:RM:1800000000000000000001303568,18,2025-06-30,2024-12-31,NX,2024-06-19,HKD,HKD,1.0,,6295316.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3777189.5999999996,2000000.0,3777189.5999999996,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001251770:11:1,P002,95174286.0,HKD,CLS:1000292177,2024-12-31,M,1.0,018:RM:1800000000000000000000963159,18,2025-01-31,2024-12-31,NX,2024-02-28,HKD,HKD,1.0,,95174286.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,57104571.6,576000.0,57104571.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001251770:13:1,P001,13082556.0,HKD,CLS:1000292177,2024-12-31,M,1.0,018:RM:1800000000000000000000963159,18,2025-01-31,2024-12-31,NX,2024-02-28,HKD,HKD,1.0,,13082556.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,7849533.6,576000.0,7849533.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001251770:12:1,P003,5290123.0,HKD,CLS:1000292177,2024-12-31,M,1.0,018:RM:1800000000000000000000963159,18,2025-01-31,2024-12-31,NX,2024-02-28,HKD,HKD,1.0,,5290123.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,3174073.8,576000.0,3174073.8,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001251770:14:0,G007,99999999999.0,HKD,CLS:1000292177,2024-12-31,M,1.0,018:RM:1800000000000000000000963159,18,2025-01-31,2024-12-31,NX,2024-02-28,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,576000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001251770:16:0,G007,99999999999.0,HKD,CLS:1000292177,2024-12-31,M,1.0,018:RM:1800000000000000000000963159,18,2025-01-31,2024-12-31,NX,2024-02-28,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,576000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001251770:15:0,G007,99999999999.0,HKD,CLS:1000292177,2024-12-31,M,1.0,018:RM:1800000000000000000000963159,18,2025-01-31,2024-12-31,NX,2024-02-28,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,576000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001251770:17:0,G007,99999999999.0,HKD,CLS:1000292177,2024-12-31,M,1.0,018:RM:1800000000000000000000963159,18,2025-01-31,2024-12-31,NX,2024-02-28,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,576000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003173064:1:1,P001,6096513.0,HKD,CLS:1000299329,2024-12-31,M,1.0,018:RM:1800000000000000000001282445,18,2049-06-10,2024-12-31,NX,2019-06-10,HKD,HKD,1.0,,6096513.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3657907.8,4138370.61,3657907.8,480462.81000000006
hk,PLEDGE_COLLATERAL,CLS:180000000000000001038521:1:1,P001,3991766.0,HKD,CLS:0001621163,2024-12-31,M,1.0,018:RM:1800000000000000000001136622,18,2045-04-24,2024-12-31,NX,2015-04-24,HKD,HKD,1.0,,3991766.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2395059.6,2093590.41,2395059.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498059:5:0,G007,99999999999.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994182,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498059:6:0,G007,99999999999.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994182,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498059:1:0,G007,99999999999.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994182,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498059:3:0,G007,99999999999.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994182,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498060:15:1,P003,38738532.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994180,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,38738532.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,23243119.2,1000000.0,23243119.2,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498060:14:1,P003,32854520.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994180,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,32854520.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,19712712.0,1000000.0,19712712.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498060:13:1,P001,6475513.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994180,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,6475513.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3885307.8,1000000.0,3885307.8,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498060:17:1,P003,25450684.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994180,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,25450684.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,15270410.399999999,1000000.0,15270410.399999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498060:16:1,P003,25450684.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994180,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,25450684.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,15270410.399999999,1000000.0,15270410.399999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003159503:1:0,O010,1446332.0,HKD,CLS:1000271680,2024-12-31,M,1.0,018:RM:1800000000000000000001038572,18,2025-02-28,2024-12-31,NX,2024-02-26,HKD,HKD,1.0,,1446332.0,27,LIFE INSURANCE POLICY,0.5,0.4,,1,3,,867799.2,,867799.2,
hk,PLEDGE_COLLATERAL,CLS:180000000000000001029951:3:0,G007,99999999999.0,HKD,CLS:0001631496,2024-12-31,M,1.0,018:RM:1800000000000000000001043121,18,2041-01-31,2024-12-31,NX,2015-08-31,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,2091796.41,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001029951:1:1,P001,21149108.0,HKD,CLS:0001631496,2024-12-31,M,1.0,018:RM:1800000000000000000001043121,18,2041-01-31,2024-12-31,NX,2015-08-31,HKD,HKD,1.0,,21149108.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,12689464.799999999,2091796.41,12689464.799999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001029956:1:1,P001,2855460.0,HKD,CLS:0001470067,2024-12-31,M,1.0,018:RM:1800000000000000000001043211,18,2030-12-31,2024-12-31,NX,2010-12-31,HKD,HKD,1.0,,2855460.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1713276.0,286354.22,1713276.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001029995:2:2,P001,192394178.0,HKD,CLS:1000451267,2024-12-31,M,1.0,018:RM:1800000000000000000001031803,18,2025-03-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,192394178.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,115436506.8,80000000.0,115436506.8,0
