COLLATERAL_AGREEMENT_ID,FACILITY_NR,COLLATERAL_AGREEMENT_TYPE,COLLATERAL_AMOUNT,COLLATERAL_CURRENCY,AS_OF_DT,COMMIT_INDICATOR,CCF,DRAWN_AMOUNT,UNDRAWN_AMOUNT
CLS:180000000000000000882834:8:1,CLS:0001315533,P001,13726163,HKD,31DEC2024:00:00:00,N,0.0,0.0,3000000.0
CLS:180000000000000000882834:8:1,CLS:0001264945,P001,13726163,HKD,31DEC2024:00:00:00,N,0.0,0.0,16000000.0
CLS:180000000000000000882834:8:1,CLS:0001264944,P001,13726163,HKD,31DEC2024:00:00:00,N,0.0,0.0,16000000.0
CLS:180000000000000000882834:8:1,CLS:0001263915,P001,13726163,HKD,31DEC2024:00:00:00,N,0.0,0.0,16000000.0
CLS:180000000000000000882834:8:1,CLS:0001315536,P001,13726163,HKD,31DEC2024:00:00:00,N,0.0,0.0,2000000.0
CLS:180000000000000000882834:9:1,CLS:0001315536,P001,14388805,HKD,31DEC2024:00:00:00,N,0.0,0.0,2000000.0
CLS:180000000000000000882834:9:1,CLS:0001264945,P001,14388805,HKD,31DEC2024:00:00:00,N,0.0,0.0,16000000.0
CLS:180000000000000000882834:9:1,CLS:0001263916,P001,14388805,HKD,31DEC2024:00:00:00,N,0.0,0.0,16000000.0
CLS:180000000000000000882834:9:1,CLS:0001264944,P001,14388805,HKD,31DEC2024:00:00:00,N,0.0,0.0,16000000.0
CLS:180000000000000000882834:9:1,CLS:0001263915,P001,14388805,HKD,31DEC2024:00:00:00,N,0.0,0.0,16000000.0
CLS:180000000000000000882834:9:1,CLS:0001315533,P001,14388805,HKD,31DEC2024:00:00:00,N,0.0,0.0,3000000.0
CLS:180000000000000000882834:9:1,CLS:0001357393,P001,14388805,HKD,31DEC2024:00:00:00,N,0.0,0.0,3570000.0
CLS:180000000000000000882861:1:0,CLS:0000523944,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,0.0
CLS:180000000000000000883736:1:1,CLS:0001346462,P001,23031059,HKD,31DEC2024:00:00:00,Y,20.0,23000.56,0.0
CLS:180000000000000000883759:1:1,CLS:0001390166,P001,7494099,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000000980109:1:1,CLS:0001252283,P001,9989794,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000000980171:1:1,CLS:0001287584,P001,8355638,HKD,31DEC2024:00:00:00,Y,20.0,3435.19,0.0
CLS:180000000000000000980228:1:1,CLS:0001327236,P001,11873469,HKD,31DEC2024:00:00:00,Y,20.0,101254.92,0.0
CLS:180000000000000000980282:1:1,CLS:0001370100,P001,4783289,HKD,31DEC2024:00:00:00,Y,20.0,539020.94,0.0
CLS:180000000000000000980303:1:1,CLS:0001380672,P001,6582072,HKD,31DEC2024:00:00:00,Y,20.0,679007.33,0.0
CLS:180000000000000001000955:1:1,CLS:0001431467,P001,5289090,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001001354:1:1,CLS:0001311276,P001,14497724,HKD,31DEC2024:00:00:00,Y,20.0,982682.8,0.0
CLS:180000000000000001001692:1:1,CLS:0001410947,P001,7196268,HKD,31DEC2024:00:00:00,Y,20.0,10477.26,0.0
CLS:180000000000000001001692:1:1,CLS:0001268434,P001,7196268,HKD,31DEC2024:00:00:00,Y,20.0,35966.58,0.0
CLS:180000000000000001001952:1:1,CLS:0001317631,P001,11198085,HKD,31DEC2024:00:00:00,Y,20.0,1119580.02,0.0
CLS:180000000000000001001992:1:1,CLS:0001321095,P001,6479339,HKD,31DEC2024:00:00:00,Y,20.0,180114.54,0.0
CLS:180000000000000001002543:2:0,CLS:0000493422,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,27549.29,0.0
CLS:180000000000000001002543:4:1,CLS:0000493422,P001,3510033,HKD,31DEC2024:00:00:00,Y,20.0,27549.29,0.0
CLS:180000000000000001002935:2:1,CLS:0001358044,P001,2971254,HKD,31DEC2024:00:00:00,Y,20.0,375393.05,0.0
CLS:180000000000000001002935:3:1,CLS:0001358045,P001,5942509,HKD,31DEC2024:00:00:00,Y,20.0,750786.54,0.0
CLS:180000000000000001002935:4:1,CLS:0001377095,P001,8529976,HKD,31DEC2024:00:00:00,Y,20.0,1355833.38,0.0
CLS:180000000000000001003148:1:1,CLS:0001225528,P001,111646055,HKD,31DEC2024:00:00:00,Y,20.0,3181418.43,0.0
CLS:180000000000000001003148:2:0,CLS:0001225528,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,3181418.43,0.0
CLS:180000000000000001003438:1:1,CLS:0001238995,P001,10292189,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001003438:2:0,CLS:0001238995,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001003495:1:1,CLS:0001367171,P001,5905295,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001003879:1:2,CLS:0001348830,P002,29601737,HKD,31DEC2024:00:00:00,N,0.0,377070.86,9622929.14
CLS:180000000000000001003928:1:1,CLS:0001243616,P001,4135166,HKD,31DEC2024:00:00:00,Y,20.0,159649.89,0.0
CLS:180000000000000001004004:1:1,CLS:0001249436,P001,8059417,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001004030:1:1,CLS:0001432193,P001,14017025,HKD,31DEC2024:00:00:00,Y,20.0,1606996.92,0.0
CLS:180000000000000001004030:1:1,CLS:0001431866,P001,14017025,HKD,31DEC2024:00:00:00,Y,20.0,964292.04,0.0
CLS:180000000000000001004030:1:1,CLS:0001432394,P001,14017025,HKD,31DEC2024:00:00:00,Y,20.0,407348.48,0.0
CLS:180000000000000001004061:1:1,CLS:0001251500,P001,1934643,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001004064:1:1,CLS:0001246265,P001,4674536,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001004117:1:1,CLS:0001430278,P001,18505529,HKD,31DEC2024:00:00:00,Y,20.0,841183.4,0.0
CLS:180000000000000001004186:4:1,CLS:0001429028,P001,12683024,HKD,31DEC2024:00:00:00,Y,20.0,1778573.97,0.0
CLS:180000000000000001004361:1:1,CLS:0001251502,P001,2989903,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001004367:1:1,CLS:0001251499,P001,5499774,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001004367:2:0,CLS:0001251499,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001004415:1:1,CLS:0001251765,P001,4150772,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001004466:1:1,CLS:0001252536,P001,3977824,HKD,31DEC2024:00:00:00,Y,20.0,197556.58,0.0
CLS:180000000000000001004515:10:1,CLS:0001381411,P001,2939326,HKD,31DEC2024:00:00:00,Y,20.0,156282.79,0.0
CLS:180000000000000001004515:11:1,CLS:0001381412,P001,2286142,HKD,31DEC2024:00:00:00,Y,20.0,77126.21,0.0
CLS:180000000000000001004515:12:1,CLS:0001382615,P001,3149278,HKD,31DEC2024:00:00:00,Y,20.0,181268.81,0.0
CLS:180000000000000001004515:13:1,CLS:0001382810,P001,2566078,HKD,31DEC2024:00:00:00,Y,20.0,77794.31,0.0
CLS:180000000000000001004515:14:1,CLS:0001418871,P001,4237617,HKD,31DEC2024:00:00:00,Y,20.0,304080.34,0.0
CLS:180000000000000001004515:15:1,CLS:0001429612,P001,4366859,HKD,31DEC2024:00:00:00,Y,20.0,354207.42,0.0
CLS:180000000000000001004572:1:1,CLS:0001370587,P001,16779758,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001004572:6:0,CLS:0001370587,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001004654:2:1,CLS:0001331399,P001,4837995,HKD,31DEC2024:00:00:00,Y,20.0,127668.44,0.0
CLS:180000000000000001004708:2:1,CLS:0001257595,P002,10353462,HKD,31DEC2024:00:00:00,Y,20.0,10635.73,0.0
CLS:180000000000000001004708:2:1,CLS:0001375664,P002,10353462,HKD,31DEC2024:00:00:00,Y,20.0,62433.59,0.0
CLS:180000000000000001004756:1:1,CLS:0001331930,P001,5663265,HKD,31DEC2024:00:00:00,Y,20.0,105783.63,0.0
CLS:180000000000000001004767:2:1,CLS:0001379051,P001,12282113,HKD,31DEC2024:00:00:00,Y,20.0,1549004.49,0.0
CLS:180000000000000001004769:1:1,CLS:0001253917,P001,2216045,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001004960:2:1,CLS:0001253880,P001,25783518,HKD,31DEC2024:00:00:00,Y,20.0,2207545.13,0.0
CLS:180000000000000001004960:3:0,CLS:0001253880,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,2207545.13,0.0
CLS:180000000000000001005039:1:1,CLS:0001259274,P001,9145586,HKD,31DEC2024:00:00:00,Y,20.0,4579.0,0.0
CLS:180000000000000001005040:1:1,CLS:0001259668,P001,9737238,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001005059:1:1,CLS:0001258472,P001,7508223,HKD,31DEC2024:00:00:00,Y,20.0,11241.06,0.0
CLS:180000000000000001005095:1:1,CLS:0001430901,P001,7939552,HKD,31DEC2024:00:00:00,Y,20.0,17388.94,0.0
CLS:180000000000000001005095:3:1,CLS:0001430902,P001,9176040,HKD,31DEC2024:00:00:00,Y,20.0,30083.16,0.0
CLS:180000000000000001005158:1:1,CLS:0001254801,P001,8136818,HKD,31DEC2024:00:00:00,Y,20.0,424579.74,0.0
CLS:180000000000000001005187:1:1,CLS:0001257797,P001,29334453,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001005187:2:0,CLS:0001257797,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001005223:1:1,CLS:0001259528,P002,5460779,HKD,31DEC2024:00:00:00,Y,20.0,6994.55,0.0
CLS:180000000000000001005223:2:1,CLS:0001314705,P002,3979077,HKD,31DEC2024:00:00:00,Y,20.0,95907.18,0.0
CLS:180000000000000001005246:1:1,CLS:0001349129,P001,42657433,HKD,31DEC2024:00:00:00,N,0.0,0.0,8000000.0
CLS:180000000000000001005375:1:1,CLS:0001262036,P001,13995107,HKD,31DEC2024:00:00:00,Y,20.0,1353692.86,0.0
CLS:180000000000000001005390:1:0,CLS:0001258939,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,38664.48,0.0
CLS:180000000000000001005390:2:1,CLS:0001258939,P001,36659509,HKD,31DEC2024:00:00:00,Y,20.0,38664.48,0.0
CLS:180000000000000001005400:1:1,CLS:0001259544,P001,11099684,HKD,31DEC2024:00:00:00,Y,20.0,992524.9,0.0
CLS:180000000000000001005464:3:1,CLS:0001339059,P001,27006631,HKD,31DEC2024:00:00:00,Y,20.0,5558566.2,0.0
CLS:180000000000000001005464:4:0,CLS:0001339059,G007,11060000,HKD,31DEC2024:00:00:00,Y,20.0,5558566.2,0.0
CLS:180000000000000001005580:1:0,CLS:0001260146,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,2573280.84,0.0
CLS:180000000000000001005580:2:1,CLS:0001260146,P002,42176215,HKD,31DEC2024:00:00:00,Y,20.0,2573280.84,0.0
CLS:180000000000000001005663:2:1,CLS:0001289713,P001,18242881,HKD,31DEC2024:00:00:00,Y,20.0,1165176.43,0.0
CLS:180000000000000001005715:1:1,CLS:0001259366,P001,5857046,HKD,31DEC2024:00:00:00,Y,20.0,7734.29,0.0
CLS:180000000000000001005821:1:1,CLS:0001263550,P001,4262628,HKD,31DEC2024:00:00:00,Y,20.0,13755.7,0.0
CLS:180000000000000001005839:1:1,CLS:0001260871,P001,5606495,HKD,31DEC2024:00:00:00,Y,20.0,13145.95,0.0
CLS:180000000000000001005854:1:1,CLS:0001264524,P001,3968205,HKD,31DEC2024:00:00:00,Y,20.0,897.81,0.0
CLS:180000000000000001005897:1:1,CLS:0001262391,P001,4451355,HKD,31DEC2024:00:00:00,Y,20.0,260821.12,0.0
CLS:180000000000000001005912:1:1,CLS:0001267678,P001,13530232,HKD,31DEC2024:00:00:00,Y,20.0,66954.2,0.0
CLS:180000000000000001005924:1:1,CLS:0001261307,P001,10737919,HKD,31DEC2024:00:00:00,Y,20.0,106596.26,0.0
CLS:180000000000000001006031:1:1,CLS:0001275937,P001,1725587,USD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001006046:2:1,CLS:0001264658,P001,3156297,HKD,31DEC2024:00:00:00,Y,20.0,166641.47,0.0
CLS:180000000000000001006124:1:1,CLS:0001275935,P001,1149200,USD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001006159:1:1,CLS:0001316361,P001,408800,USD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001006230:1:1,CLS:0001276063,P001,1486783,USD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001006401:1:1,CLS:0001294106,P001,846837,USD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001006403:1:1,CLS:0001272239,P001,2896802,HKD,31DEC2024:00:00:00,Y,20.0,18059.95,0.0
CLS:180000000000000001006412:1:1,CLS:0001273659,P001,3811582,HKD,31DEC2024:00:00:00,Y,20.0,477088.67,0.0
CLS:180000000000000001006418:1:1,CLS:0001415885,P001,4305073,HKD,31DEC2024:00:00:00,Y,20.0,218644.91,0.0
CLS:180000000000000001006418:1:1,CLS:0001269955,P001,4305073,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001006511:1:1,CLS:0001283751,P001,807833,USD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001006568:1:1,CLS:0001267061,P001,6647400,HKD,31DEC2024:00:00:00,Y,20.0,5441.29,0.0
CLS:180000000000000001006598:1:1,CLS:0001271979,P001,23823706,HKD,31DEC2024:00:00:00,Y,20.0,35092.74,0.0
CLS:180000000000000001006630:1:1,CLS:0001271016,P001,12349528,HKD,31DEC2024:00:00:00,Y,20.0,43436.29,0.0
CLS:180000000000000001006680:2:0,CLS:0001348987,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,951259.08,0.0
CLS:180000000000000001006680:7:1,CLS:0001348987,P001,7931033,HKD,31DEC2024:00:00:00,Y,20.0,951259.08,0.0
CLS:180000000000000001006740:2:1,CLS:0001372470,P001,11399134,HKD,31DEC2024:00:00:00,Y,20.0,486106.8,0.0
CLS:180000000000000001006872:1:1,CLS:0001276559,P001,1683191,USD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001006892:1:1,CLS:0001289302,P004,1494029,USD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001006957:1:1,CLS:0001270700,P001,4667102,HKD,31DEC2024:00:00:00,Y,20.0,40479.08,0.0
CLS:180000000000000001007005:1:1,CLS:0001316363,P001,467741,USD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001007022:1:1,CLS:0001271873,P001,14957082,HKD,31DEC2024:00:00:00,Y,20.0,10276.55,0.0
CLS:180000000000000001007092:7:1,CLS:0001374920,P001,10885137,HKD,31DEC2024:00:00:00,Y,20.0,486456.89,0.0
CLS:180000000000000001007092:8:0,CLS:0001374920,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,486456.89,0.0
CLS:180000000000000001007115:3:1,CLS:0001368792,P001,33377758,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001007115:4:0,CLS:0001368792,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001007117:1:1,CLS:0001289417,P001,1409083,USD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001007117:2:1,CLS:0001289418,P001,1136670,USD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001007207:1:1,CLS:0001269657,P001,7318238,HKD,31DEC2024:00:00:00,Y,20.0,687486.87,0.0
CLS:180000000000000001007267:1:1,CLS:0001274373,P001,9462644,HKD,31DEC2024:00:00:00,Y,20.0,1032164.77,0.0
CLS:180000000000000001007370:1:1,CLS:0001276560,P001,3510335,HKD,31DEC2024:00:00:00,Y,20.0,165505.59,0.0
CLS:180000000000000001007377:1:1,CLS:0001377686,P001,16225497,HKD,31DEC2024:00:00:00,Y,20.0,2598214.93,0.0
CLS:180000000000000001007509:1:1,CLS:0001287892,P001,454791,USD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001007633:1:1,CLS:0001277785,P001,7194301,HKD,31DEC2024:00:00:00,Y,20.0,821558.68,0.0
CLS:180000000000000001007794:2:0,CLS:0001334598,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001007794:2:0,CLS:0001388900,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,2038669.0,2961331.0
CLS:180000000000000001007794:2:0,CLS:0001334597,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001007794:2:0,CLS:0001334595,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001007794:2:0,CLS:0001334642,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,2038669.0,2961331.0
CLS:180000000000000001007794:2:0,CLS:0001334596,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001007794:2:0,CLS:0001334599,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1000000.0
CLS:180000000000000001007794:2:0,CLS:0001371724,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001007794:3:0,CLS:0001334597,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001007794:3:0,CLS:0001334595,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001007794:3:0,CLS:0001334642,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,2038669.0,2961331.0
CLS:180000000000000001007794:3:0,CLS:0001334598,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001007794:3:0,CLS:0001334596,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001007794:3:0,CLS:0001371724,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001007794:3:0,CLS:0001334599,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1000000.0
CLS:180000000000000001007794:3:0,CLS:0001388900,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,2038669.0,2961331.0
CLS:180000000000000001007805:3:0,CLS:0001367663,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001007833:1:1,CLS:0001303681,P002,234795,USD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001007915:1:1,CLS:0001312866,P001,2513174,HKD,31DEC2024:00:00:00,Y,20.0,190647.21,0.0
CLS:180000000000000001008096:2:1,CLS:0001357616,P001,3217501,HKD,31DEC2024:00:00:00,Y,20.0,72188.63,0.0
CLS:180000000000000001008375:1:1,CLS:0001283762,P001,11413131,HKD,31DEC2024:00:00:00,Y,20.0,97530.78,0.0
CLS:180000000000000001008495:1:1,CLS:0001283006,P001,3407774,HKD,31DEC2024:00:00:00,Y,20.0,38307.58,0.0
CLS:180000000000000001008647:1:1,CLS:0001285981,P001,21662765,HKD,31DEC2024:00:00:00,Y,20.0,1408915.98,0.0
CLS:180000000000000001008653:1:1,CLS:0001362811,P001,10755105,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001008735:1:1,CLS:0001287469,P001,4436383,HKD,31DEC2024:00:00:00,Y,20.0,273745.4,0.0
CLS:180000000000000001008768:1:1,CLS:0001287581,P001,4404694,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001008792:1:1,CLS:0001290557,P001,6625209,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001008795:5:1,CLS:0001377118,P001,2688796,HKD,31DEC2024:00:00:00,Y,20.0,156669.02,0.0
CLS:180000000000000001008806:1:1,CLS:0001293724,P001,39610566,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001008806:2:0,CLS:0001293724,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001008959:1:1,CLS:0001296798,P001,8810297,HKD,31DEC2024:00:00:00,Y,20.0,571169.36,0.0
CLS:180000000000000001009002:2:1,CLS:0001339061,P001,47839530,HKD,31DEC2024:00:00:00,Y,20.0,5664108.5,0.0
CLS:180000000000000001009127:1:1,CLS:0001290124,P001,3615706,HKD,31DEC2024:00:00:00,Y,20.0,34805.84,0.0
CLS:180000000000000001009135:1:1,CLS:0001290926,P001,6245310,HKD,31DEC2024:00:00:00,Y,20.0,86634.0,0.0
CLS:180000000000000001009290:1:1,CLS:0001292895,P001,11711601,HKD,31DEC2024:00:00:00,Y,20.0,168241.58,0.0
CLS:180000000000000001009290:2:0,CLS:0001292895,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,168241.58,0.0
CLS:180000000000000001009434:1:1,CLS:0001291708,P001,10299345,HKD,31DEC2024:00:00:00,Y,20.0,702377.38,0.0
CLS:180000000000000001009571:3:1,CLS:0001331072,P001,8074947,HKD,31DEC2024:00:00:00,N,0.0,318485.52,2419214.48
CLS:180000000000000001009571:3:2,CLS:0001334599,P001,8074947,HKD,31DEC2024:00:00:00,N,0.0,0.0,1000000.0
CLS:180000000000000001009571:3:2,CLS:0001334597,P001,8074947,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001009571:3:2,CLS:0001388900,P001,8074947,HKD,31DEC2024:00:00:00,N,0.0,2038669.0,2961331.0
CLS:180000000000000001009571:3:2,CLS:0001334598,P001,8074947,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001009571:3:2,CLS:0001371724,P001,8074947,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001009571:3:2,CLS:0001334596,P001,8074947,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001009571:3:2,CLS:0001334595,P001,8074947,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000001009571:3:2,CLS:0001334642,P001,8074947,HKD,31DEC2024:00:00:00,N,0.0,2038669.0,2961331.0
CLS:180000000000000001009571:4:0,CLS:0001331072,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,318485.52,2419214.48
CLS:180000000000000001009571:5:0,CLS:0001331072,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,318485.52,2419214.48
CLS:180000000000000001009726:1:1,CLS:0001297165,P001,5061916,HKD,31DEC2024:00:00:00,Y,20.0,499782.74,0.0
CLS:180000000000000001009770:1:1,CLS:0001340541,P001,16819658,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001009770:2:0,CLS:0001340541,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001009890:1:1,CLS:0001295395,P001,4202889,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001009890:2:0,CLS:0001295395,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001010231:1:1,CLS:0001303046,P001,3801177,HKD,31DEC2024:00:00:00,Y,20.0,49439.7,0.0
CLS:180000000000000001010297:1:1,CLS:0001345125,P001,6732155,HKD,31DEC2024:00:00:00,Y,20.0,546592.67,0.0
CLS:180000000000000001010297:1:1,CLS:0001337259,P001,6732155,HKD,31DEC2024:00:00:00,Y,20.0,166360.92,0.0
CLS:180000000000000001010379:10:0,CLS:0001379890,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,1372051.05,0.0
CLS:180000000000000001010379:10:0,CLS:0001379891,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,1171263.06,0.0
CLS:180000000000000001010379:10:0,CLS:0001379889,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,1087601.33,0.0
CLS:180000000000000001010379:10:0,CLS:0001379888,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,758532.17,0.0
CLS:180000000000000001010379:11:1,CLS:0001379889,P001,13813027,HKD,31DEC2024:00:00:00,Y,20.0,1087601.33,0.0
CLS:180000000000000001010379:12:1,CLS:0001379890,P001,17425665,HKD,31DEC2024:00:00:00,Y,20.0,1372051.05,0.0
CLS:180000000000000001010379:13:1,CLS:0001379891,P001,14875568,HKD,31DEC2024:00:00:00,Y,20.0,1171263.06,0.0
CLS:180000000000000001010379:7:1,CLS:0001355358,P001,18053910,HKD,31DEC2024:00:00:00,Y,20.0,1031371.15,0.0
CLS:180000000000000001010379:8:0,CLS:0001355358,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,1031371.15,0.0
CLS:180000000000000001010379:9:1,CLS:0001379888,P001,9633701,HKD,31DEC2024:00:00:00,Y,20.0,758532.17,0.0
CLS:180000000000000001010467:1:1,CLS:0001305592,P001,13392612,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001010488:1:1,CLS:0001308133,P001,21363525,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001010541:1:1,CLS:0001305365,P005,1245824,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001010600:7:1,CLS:0001377225,P001,13907569,HKD,31DEC2024:00:00:00,Y,20.0,1544505.94,0.0
CLS:180000000000000001010600:8:0,CLS:0001377225,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,1544505.94,0.0
CLS:180000000000000001010622:1:1,CLS:0001305749,P001,11009973,HKD,31DEC2024:00:00:00,Y,20.0,1183922.11,0.0
CLS:180000000000000001010623:1:1,CLS:0001305747,P001,11296512,HKD,31DEC2024:00:00:00,Y,20.0,1214702.77,0.0
CLS:180000000000000001010632:1:1,CLS:0001312474,P001,2670248,HKD,31DEC2024:00:00:00,Y,20.0,60376.76,0.0
CLS:180000000000000001010634:1:1,CLS:0001306222,P001,10527216,HKD,31DEC2024:00:00:00,Y,20.0,208174.57,0.0
CLS:180000000000000001010634:2:0,CLS:0001306222,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,208174.57,0.0
CLS:180000000000000001010637:1:1,CLS:0001312992,P001,15473404,HKD,31DEC2024:00:00:00,Y,20.0,210708.5,0.0
CLS:180000000000000001010674:1:1,CLS:0001332328,P001,15448222,HKD,31DEC2024:00:00:00,Y,20.0,1535199.91,0.0
CLS:180000000000000001010740:1:1,CLS:0001346458,P001,18531638,HKD,31DEC2024:00:00:00,Y,20.0,1246797.43,0.0
CLS:180000000000000001010773:1:1,CLS:0001381293,P001,9162204,HKD,31DEC2024:00:00:00,Y,20.0,57952.07,0.0
CLS:180000000000000001010773:1:1,CLS:0001310123,P001,9162204,HKD,31DEC2024:00:00:00,Y,20.0,211008.62,0.0
